"","age","gender","comp"
"1249",84,"Male",0
"1250",32,"Female",19
"1251",37,"Female",18
"1252",35,"Male",20
"1253",48,"Male",16
"1254",53,"Female",10
"1255",18,"Male",24
"1256",41,"Female",14
"1257",64,"Female",3
"1258",37,"Female",8
"1259",18,"Female",19
"1260",23,"Female",16
"1261",85,"Female",0
"1262",58,"Male",3
"1263",36,"Male",10
"1264",43,"Male",12
"1265",40,"Male",7
"1266",43,"Male",8
"1267",40,"Female",15
"1268",34,"Female",14
"1269",20,"Male",23
"1270",61,"Female",11
"1271",59,"Male",7
"1272",55,"Female",15
"1273",67,"Female",6
"1274",76,"Female",5
"1275",33,"Female",23
"1276",82,"Female",0
"1277",37,"Male",14
"1278",23,"Male",17
"1279",50,"Female",8
"1280",70,"Male",0
"1281",35,"Female",16
"1282",39,"Male",15
"1283",53,"Female",8
"1284",45,"Male",5
"1285",41,"Male",14
"1286",53,"Female",4
"1287",23,"Male",20
"1288",46,"Female",13
"1289",71,"Female",12
"1290",49,"Female",9
"1291",28,"Female",18
"1292",77,"Female",1
"1293",47,"Female",3
"1294",55,"Female",6
"1295",37,"Male",12
"1296",43,"Male",14
"1297",87,"Male",1
"1298",44,"Female",6
"1299",23,"Female",15
"1300",26,"Female",20
"1301",30,"Female",23
"1302",39,"Male",10
"1303",56,"Male",9
"1304",49,"Male",10
"1305",64,"Female",1
"1306",33,"Male",22
"1307",27,"Male",20
"1308",60,"Male",7
"1309",41,"Male",4
"1310",24,"Female",22
"1311",46,"Male",16
"1312",82,"Male",0
"1313",31,"Male",19
"1314",38,"Female",17
"1315",52,"Male",4
"1316",27,"Female",16
"1317",31,"Female",20
"1318",51,"Female",9
"1319",86,"Male",1
"1320",49,"Female",10
"1321",26,"Male",20
"1322",47,"Male",9
"1323",73,"Female",1
"1324",41,"Female",10
"1325",39,"Male",1
"1326",66,"Male",0
"1327",28,"Female",18
"1328",30,"Female",13
"1329",41,"Female",12
"1330",42,"Female",6
"1331",39,"Male",14
"1332",45,"Female",4
"1333",27,"Female",13
"1334",49,"Male",1
"1335",46,"Female",5
"1336",31,"Female",25
"1337",37,"Male",6
"1338",38,"Female",13
"1339",54,"Female",5
"1340",64,"Male",0
"1341",60,"Female",2
"1342",48,"Male",10
"1343",58,"Male",9
"1344",54,"Male",1
"1345",47,"Female",10
"1346",26,"Female",17
"1347",27,"Female",26
"1348",58,"Male",5
"1349",31,"Female",23
"1350",46,"Female",4
"1351",26,"Female",10
"1352",30,"Female",25
"1353",43,"Female",10
"1354",59,"Male",7
"1355",59,"Female",4
"1356",61,"Male",7
"1357",43,"Female",9
"1358",24,"Female",10
"1359",59,"Male",1
"1360",87,"Male",1
"1361",26,"Male",22
"1362",46,"Male",9
"1363",20,"Female",6
"1364",27,"Male",31
"1365",27,"Male",18
"1366",43,"Female",10
"1367",56,"Male",5
"1368",48,"Female",7
"1369",43,"Male",15
"1370",31,"Male",23
"1371",31,"Male",16
"1372",30,"Male",14
"1373",27,"Male",27
"1374",56,"Female",2
"1375",30,"Female",16
"1376",60,"Female",1
"1377",75,"Female",1
"1378",26,"Female",22
"1379",50,"Female",9
"1380",56,"Male",5
"1381",36,"Female",6
"1382",19,"Male",23
"1383",48,"Female",1
"1384",38,"Female",10
"1385",22,"Male",23
"1386",32,"Female",15
"1387",39,"Female",12
"1388",68,"Female",2
"1389",56,"Female",2
"1390",46,"Female",6
"1391",36,"Female",9
"1392",70,"Male",9
"1393",51,"Female",5
"1394",38,"Male",8
"1395",20,"Male",19
"1396",69,"Male",3
"1397",18,"Female",17
"1398",48,"Male",7
"1399",30,"Female",18
"1400",57,"Female",5
"1401",34,"Male",10
"1402",23,"Male",10
"1403",68,"Female",4
"1404",30,"Male",15
"1405",49,"Female",11
"1406",64,"Female",0
"1407",27,"Female",14
"1408",31,"Male",18
"1409",45,"Male",12
"1410",42,"Male",16
"1411",50,"Female",0
"1412",34,"Female",11
"1413",46,"Male",10
"1414",76,"Female",2
"1415",45,"Female",8
"1416",51,"Male",10
"1417",25,"Female",15
"1418",31,"Male",18
"1419",39,"Male",10
"1420",47,"Female",8
"1421",73,"Female",3
"1422",44,"Female",12
"1423",48,"Male",16
"1424",47,"Female",5
"1425",51,"Female",5
"1426",71,"Male",3
"1427",29,"Male",16
"1428",69,"Male",0
"1429",53,"Male",2
"1430",64,"Female",2
"1431",20,"Female",18
"1432",34,"Male",17
"1433",57,"Male",2
"1434",41,"Male",13
"1435",45,"Female",9
"1436",20,"Female",18
"1437",35,"Male",14
"1438",30,"Male",15
"1439",20,"Female",23
"1440",71,"Female",0
"1441",44,"Female",12
"1442",62,"Male",7
"1443",37,"Male",13
"1444",31,"Female",17
"1445",63,"Female",3
"1446",41,"Male",6
"1447",25,"Female",17
"1448",53,"Female",8
"1449",21,"Female",17
"1450",64,"Male",2
"1451",24,"Male",13
"1452",19,"Female",21
"1453",48,"Female",4
"1454",20,"Male",18
"1455",36,"Male",11
"1456",50,"Female",12
"1457",33,"Female",22
"1458",29,"Female",22
"1459",54,"Male",10
"1460",63,"Female",3
"1461",26,"Male",21
"1462",60,"Female",4
"1463",40,"Male",7
"1464",66,"Female",0
"1465",42,"Female",15
"1466",43,"Female",2
"1467",50,"Female",13
"1468",67,"Female",3
"1469",62,"Male",1
"1470",61,"Female",1
"1471",23,"Female",18
"1472",28,"Male",32
"1473",47,"Male",9
"1474",49,"Male",3
"1475",80,"Female",0
"1476",55,"Female",6
"1477",66,"Female",8
"1478",31,"Female",24
"1479",57,"Male",7
"1480",32,"Female",21
"1481",39,"Female",21
"1482",68,"Female",2
"1483",55,"Male",2
"1484",28,"Male",23
"1485",88,"Female",0
"1486",80,"Female",1
"1487",56,"Female",7
"1488",57,"Male",7
"1489",40,"Female",15
"1490",33,"Male",22
"1491",60,"Male",6
"1492",28,"Female",16
"1493",50,"Female",6
"1494",23,"Male",9
"1495",57,"Female",6
"1496",30,"Female",20
"1497",35,"Female",11
"1498",74,"Female",0
"1499",44,"Male",7
"1500",34,"Male",29
"1501",48,"Female",10
"1502",48,"Male",10
"1503",29,"Female",20
"1504",28,"Male",20
"1505",22,"Male",22
"1506",41,"Female",16
"1507",49,"Male",15
"1508",46,"Female",11
"1509",36,"Male",17
"1510",65,"Female",2
"1511",38,"Female",10
"1512",79,"Female",0
"1513",27,"Female",9
"1514",38,"Male",8
"1515",30,"Male",20
"1516",25,"Female",14
"1517",62,"Male",10
"1518",39,"Male",10
"1519",35,"Male",16
"1520",61,"Female",4
"1521",66,"Female",1
"1522",34,"Female",21
"1523",65,"Male",0
"1524",36,"Male",15
"1525",67,"Male",4
"1526",35,"Female",13
"1527",42,"Female",7
"1528",28,"Female",22
"1529",58,"Male",4
"1530",18,"Male",16
"1531",50,"Male",12
"1532",58,"Female",1
"1533",34,"Female",12
"1534",20,"Female",18
"1535",38,"Male",11
"1536",56,"Female",5
"1537",53,"Female",4
"1538",20,"Female",20
"1539",38,"Male",12
"1540",50,"Female",4
"1541",68,"Male",1
"1542",71,"Female",7
"1543",49,"Male",7
"1544",24,"Female",20
"1545",44,"Male",4
"1546",42,"Female",15
"1547",47,"Male",6
"1548",33,"Female",17
"1549",40,"Male",8
"1550",28,"Female",25
"1551",31,"Female",19
"1552",53,"Female",10
"1553",28,"Female",6
"1554",77,"Male",2
"1555",32,"Male",27
"1556",49,"Male",14
"1557",52,"Female",3
"1558",43,"Male",12
"1559",58,"Female",6
"1560",40,"Female",4
"1561",45,"Female",7
"1562",30,"Male",24
"1563",41,"Male",15
"1564",49,"Male",10
"1565",36,"Male",14
"1566",27,"Female",13
"1567",32,"Male",21
"1568",40,"Male",12
"1569",35,"Female",15
"1570",37,"Female",9
"1571",49,"Male",9
"1572",37,"Female",12
"1573",64,"Male",7
"1574",62,"Female",2
"1575",56,"Male",0
"1576",28,"Male",17
"1577",39,"Male",7
"1578",34,"Male",20
"1579",50,"Male",3
"1580",52,"Female",2
"1581",26,"Female",14
"1582",53,"Female",17
"1583",32,"Male",27
"1584",34,"Male",14
"1585",55,"Female",0
"1586",33,"Male",16
"1587",29,"Male",28
"1588",25,"Female",24
"1589",24,"Male",16
"1590",52,"Female",14
"1591",45,"Male",9
"1592",65,"Female",3
"1593",44,"Male",10
"1594",57,"Male",5
"1595",27,"Male",35
"1596",35,"Male",13
"1597",54,"Female",1
"1598",43,"Female",6
"1599",74,"Male",4
"1600",38,"Male",15
"1601",24,"Male",18
"1602",71,"Male",0
"1603",58,"Male",6
"1604",70,"Male",5
"1605",31,"Male",16
"1606",20,"Female",23
"1607",54,"Female",5
"1608",39,"Male",10
"1609",31,"Female",14
"1610",76,"Female",0
"1611",41,"Male",3
"1612",24,"Male",7
"1613",53,"Male",1
"1614",49,"Female",6
"1615",27,"Female",23
"1616",20,"Female",19
"1617",55,"Female",4
"1618",82,"Male",3
"1619",35,"Female",19
"1620",30,"Female",27
"1621",42,"Female",14
"1622",41,"Male",10
"1623",35,"Female",17
"1624",55,"Male",5
"1625",75,"Male",0
"1626",59,"Male",11
"1627",58,"Female",5
"1628",37,"Female",9
"1629",21,"Male",16
"1630",30,"Female",25
"1631",60,"Male",9
"1632",44,"Male",6
"1633",40,"Female",8
"1634",65,"Female",1
"1635",41,"Male",12
"1636",51,"Female",6
"1637",54,"Female",6
"1638",19,"Female",19
"1639",49,"Female",5
"1640",21,"Male",13
"1641",40,"Female",8
"1642",23,"Male",11
"1643",66,"Male",0
"1644",27,"Male",12
"1645",28,"Female",30
"1646",19,"Female",12
"1647",75,"Female",0
"1648",34,"Male",16
"1649",43,"Female",11
"1650",69,"Male",2
"1651",35,"Male",14
"1652",38,"Male",21
"1653",18,"Male",19
"1654",21,"Male",5
"1655",41,"Female",13
"1656",53,"Female",3
"1657",40,"Female",7
"1658",25,"Male",12
"1659",39,"Male",4
"1660",28,"Female",20
"1661",80,"Female",1
"1662",23,"Male",21
"1663",33,"Male",20
"1664",48,"Male",12
"1665",63,"Female",4
"1666",90,"Male",1
"1667",31,"Male",25
"1668",38,"Male",18
"1669",25,"Male",13
"1670",61,"Male",5
"1671",43,"Female",10
"1672",37,"Male",12
"1673",35,"Male",17
"1674",36,"Male",11
"1675",51,"Male",12
"1676",63,"Male",3
"1677",53,"Male",3
"1678",29,"Female",23
"1679",39,"Female",8
"1680",35,"Male",10
"1681",36,"Female",10
"1682",50,"Female",5
"1683",81,"Female",1
"1684",80,"Male",1
"1685",30,"Female",19
"1686",29,"Female",19
"1687",41,"Male",9
"1688",39,"Male",14
"1689",68,"Male",0
"1690",64,"Female",4
"1691",37,"Female",17
"1692",42,"Female",14
"1693",38,"Female",14
"1694",25,"Female",12
"1695",44,"Female",12
"1696",59,"Female",5
"1697",32,"Female",24
"1698",38,"Female",19
"1699",23,"Female",20
"1700",59,"Male",5
"1701",32,"Female",19
"1702",38,"Female",10
"1703",42,"Male",11
"1704",24,"Female",16
"1705",44,"Female",11
"1706",39,"Male",6
"1707",50,"Female",7
"1708",31,"Female",17
"1709",42,"Male",2
"1710",37,"Male",13
"1711",26,"Female",19
"1712",75,"Female",0
"1713",30,"Female",30
"1714",53,"Female",11
"1715",34,"Male",15
"1716",62,"Male",0
"1717",42,"Female",15
"1718",36,"Female",11
"1719",27,"Female",23
"1720",86,"Male",1
"1721",18,"Female",25
"1722",61,"Female",1
"1723",59,"Male",8
"1724",51,"Female",7
"1725",24,"Female",21
"1726",78,"Male",3
"1727",66,"Male",1
"1728",42,"Female",12
"1729",55,"Female",12
"1730",32,"Male",19
"1731",51,"Male",14
"1732",72,"Female",0
"1733",36,"Female",8
"1734",26,"Female",22
"1735",30,"Female",25
"1736",55,"Male",9
"1737",48,"Male",2
"1738",25,"Male",20
"1739",19,"Male",25
"1740",36,"Female",17
"1741",51,"Female",8
"1742",39,"Male",8
"1743",37,"Male",8
"1744",56,"Female",9
"1745",32,"Female",24
"1746",18,"Female",22
"1747",73,"Female",2
"1748",45,"Male",9
"1749",30,"Female",16
"1750",47,"Female",3
"1751",43,"Male",10
"1752",60,"Female",7
"1753",56,"Female",5
"1754",30,"Male",12
"1755",36,"Male",20
"1756",50,"Female",7
"1757",63,"Female",6
"1758",25,"Female",19
"1759",64,"Male",0
"1760",41,"Female",10
"1761",33,"Male",19
"1762",49,"Male",2
"1763",66,"Male",0
"1764",32,"Female",14
"1765",46,"Female",8
"1766",28,"Female",7
"1767",45,"Male",19
"1768",42,"Female",13
"1769",65,"Male",1
"1770",24,"Female",16
"1771",47,"Male",11
"1772",33,"Male",17
"1773",30,"Male",24
"1774",36,"Male",18
"1775",69,"Male",0
"1776",30,"Female",20
"1777",66,"Male",9
"1778",85,"Female",1
"1779",54,"Male",4
"1780",35,"Male",15
"1781",51,"Male",7
"1782",31,"Female",23
"1783",25,"Female",17
"1784",51,"Male",9
"1785",41,"Female",4
"1786",33,"Male",22
"1787",62,"Female",10
"1788",22,"Male",16
"1789",33,"Female",31
"1790",79,"Female",1
"1791",73,"Male",3
"1792",33,"Female",18
"1793",21,"Male",14
"1794",42,"Male",8
"1795",42,"Male",14
"1796",27,"Female",9
"1797",86,"Male",0
"1798",34,"Female",13
"1799",42,"Female",17
"1800",43,"Male",8
"1801",51,"Male",1
"1802",43,"Female",10
"1803",32,"Male",20
"1804",19,"Female",23
"1805",42,"Female",10
"1806",35,"Female",18
"1807",89,"Female",1
"1808",53,"Female",4
"1809",47,"Male",7
"1810",41,"Male",9
"1811",46,"Male",11
"1812",39,"Male",14
"1813",28,"Female",16
"1814",32,"Female",15
"1815",25,"Male",14
"1816",36,"Female",12
"1817",64,"Male",4
"1818",33,"Male",18
"1819",62,"Female",3
"1820",30,"Female",20
"1821",38,"Male",15
"1822",22,"Male",20
"1823",74,"Male",0
"1824",53,"Female",10
"1825",26,"Male",25
"1826",25,"Male",20
"1827",72,"Female",4
"1828",29,"Male",16
"1829",60,"Female",2
"1830",42,"Female",10
"1831",77,"Male",1
"1832",44,"Female",8
"1833",41,"Male",17
"1834",39,"Male",11
"1835",51,"Female",3
"1836",32,"Male",24
"1837",25,"Female",15
"1838",33,"Female",26
"1839",47,"Female",15
"1840",51,"Male",13
"1841",40,"Male",13
"1842",42,"Female",2
"1843",53,"Male",7
"1844",31,"Female",20
"1845",58,"Male",2
"1846",25,"Male",13
"1847",29,"Female",28
"1848",57,"Male",0
"1849",49,"Female",9
"1850",25,"Female",13
"1851",41,"Female",16
"1852",36,"Male",15
"1853",38,"Male",14
"1854",55,"Male",6
"1855",35,"Female",14
"1856",31,"Male",23
"1857",26,"Female",15
"1858",82,"Female",1
"1859",23,"Female",14
"1860",43,"Male",4
"1861",77,"Female",2
"1862",31,"Female",22
"1863",31,"Female",23
"1864",29,"Male",22
"1865",48,"Male",1
"1866",37,"Female",7
"1867",19,"Male",13
"1868",24,"Female",23
"1869",37,"Female",6
"1870",32,"Male",22
"1871",69,"Female",1
"1872",83,"Female",1
"1873",30,"Female",22
"1874",79,"Female",3
"1875",31,"Female",16
"1876",59,"Female",3
"1877",33,"Male",21
"1878",36,"Male",9
"1879",25,"Male",17
"1880",57,"Male",5
"1881",87,"Male",1
"1882",32,"Female",31
"1883",27,"Male",26
"1884",32,"Female",20
"1885",39,"Male",12
"1886",40,"Female",14
"1887",84,"Female",0
"1888",62,"Female",7
"1889",18,"Male",24
"1890",43,"Female",4
"1891",49,"Female",6
"1892",36,"Female",11
"1893",19,"Female",15
"1894",41,"Female",18
"1895",64,"Male",2
"1896",34,"Female",14
"1897",47,"Female",2
"1898",25,"Female",12
"1899",48,"Female",8
"1900",28,"Male",27
"1901",41,"Female",6
"1902",40,"Female",14
"1903",37,"Female",9
"1904",48,"Female",11
"1905",55,"Female",9
"1906",30,"Male",24
"1907",85,"Female",0
"1908",44,"Male",7
"1909",39,"Female",14
"1910",48,"Female",2
"1911",32,"Male",14
"1912",34,"Female",13
"1913",22,"Female",23
"1914",30,"Female",24
"1915",25,"Male",20
"1916",19,"Male",12
"1917",29,"Female",17
"1918",36,"Male",8
"1919",46,"Female",11
"1920",63,"Female",3
"1921",23,"Female",18
"1922",40,"Male",8
"1923",49,"Female",6
"1924",68,"Male",5
"1925",44,"Female",19
"1926",75,"Male",2
"1927",25,"Male",11
"1928",27,"Male",26
"1929",63,"Male",3
"1930",45,"Female",12
"1931",88,"Male",1
"1932",56,"Female",12
"1933",47,"Male",12
"1934",71,"Male",5
"1935",49,"Male",6
"1936",34,"Female",19
"1937",34,"Female",19
"1938",60,"Male",6
"1939",28,"Male",18
"1940",69,"Male",1
"1941",83,"Male",1
"1942",26,"Male",23
"1943",36,"Male",10
"1944",58,"Male",4
"1945",41,"Male",13
"1946",31,"Male",14
"1947",28,"Female",9
"1948",34,"Female",11
"1949",30,"Female",20
"1950",30,"Male",17
"1951",54,"Male",3
"1952",23,"Female",17
"1953",21,"Female",16
"1954",84,"Female",0
"1955",32,"Female",22
"1956",75,"Male",0
"1957",40,"Male",10
"1958",39,"Male",14
"1959",38,"Male",8
"1960",71,"Male",2
"1961",21,"Female",16
"1962",38,"Female",7
"1963",53,"Male",2
"1964",35,"Male",16
"1965",34,"Male",16
"1966",34,"Female",24
"1967",33,"Female",31
"1968",36,"Female",14
"1969",81,"Female",0
"1970",63,"Male",9
"1971",53,"Male",4
"1972",30,"Female",20
"1973",39,"Male",10
"1974",33,"Female",26
"1975",88,"Male",0
"1976",19,"Male",18
"1977",29,"Female",19
"1978",22,"Female",17
"1979",39,"Female",10
"1980",65,"Male",1
"1981",29,"Male",33
"1982",74,"Male",5
"1983",52,"Male",12
"1984",51,"Female",8
"1985",25,"Male",13
"1986",39,"Female",13
"1987",59,"Female",8
"1988",52,"Male",1
"1989",29,"Male",12
"1990",37,"Male",10
"1991",35,"Female",16
"1992",73,"Female",0
"1993",69,"Male",4
"1994",28,"Female",23
"1995",41,"Male",13
"1996",18,"Male",17
"1997",81,"Female",1
"1998",39,"Female",14
"1999",33,"Female",24
"2000",39,"Female",12
"2001",31,"Female",23
"2002",39,"Female",13
"2003",46,"Male",10
"2004",65,"Female",1
"2005",27,"Female",13
"2006",35,"Male",16
"2007",53,"Male",5
"2008",79,"Female",1
"2009",27,"Male",21
"2010",19,"Female",21
"2011",41,"Female",13
"2012",31,"Male",28
"2013",45,"Male",8
"2014",66,"Female",5
"2015",34,"Male",27
"2016",49,"Male",11
"2017",18,"Male",16
"2018",60,"Male",3
"2019",47,"Female",4
"2020",55,"Male",6
"2021",39,"Male",12
"2022",25,"Female",18
"2023",47,"Male",6
"2024",51,"Male",11
"2025",23,"Female",17
"2026",20,"Female",24
"2027",65,"Male",3
"2028",37,"Female",4
"2029",27,"Male",23
"2030",25,"Male",15
"2031",68,"Male",9
"2032",40,"Male",12
"2033",46,"Male",12
"2034",21,"Female",6
"2035",19,"Female",24
"2036",63,"Male",3
"2037",32,"Female",21
"2038",45,"Female",9
"2039",46,"Female",13
"2040",52,"Male",1
"2041",25,"Male",11
"2042",26,"Female",22
"2043",64,"Male",4
"2044",28,"Female",19
"2045",59,"Male",7
"2046",40,"Male",10
"2047",62,"Female",5
"2048",38,"Male",8
"2049",49,"Female",15
"2050",26,"Female",20
"2051",31,"Female",23
"2052",76,"Male",6
"2053",49,"Female",5
"2054",37,"Female",10
"2055",20,"Male",17
"2056",26,"Female",15
"2057",56,"Female",3
"2058",88,"Female",1
"2059",42,"Female",11
"2060",41,"Male",10
"2061",23,"Male",17
"2062",32,"Male",21
"2063",63,"Female",2
"2064",33,"Female",25
"2065",24,"Male",19
"2066",89,"Female",0
"2067",53,"Female",6
"2068",50,"Female",9
"2069",46,"Male",3
"2070",27,"Female",18
"2071",68,"Female",2
"2072",55,"Male",6
"2073",40,"Female",13
"2074",50,"Female",10
"2075",23,"Male",13
"2076",35,"Female",15
"2077",85,"Male",1
"2078",47,"Female",7
"2079",44,"Female",10
"2080",36,"Female",12
"2081",76,"Male",1
"2082",23,"Female",16
"2083",43,"Female",13
"2084",25,"Female",11
"2085",32,"Male",14
"2086",50,"Female",14
"2087",37,"Male",6
"2088",48,"Female",2
"2089",40,"Female",7
"2090",57,"Female",1
"2091",38,"Male",12
"2092",18,"Male",20
"2093",33,"Male",24
"2094",82,"Female",1
"2095",18,"Female",19
"2096",30,"Male",21
"2097",35,"Female",12
"2098",20,"Female",13
"2099",37,"Female",9
"2100",70,"Female",5
"2101",34,"Female",30
"2102",33,"Female",15
"2103",27,"Female",16
"2104",24,"Female",19
"2105",49,"Female",14
"2106",47,"Female",9
"2107",38,"Male",8
"2108",45,"Male",14
"2109",35,"Male",10
"2110",33,"Male",20
"2111",46,"Male",11
"2112",46,"Female",13
"2113",18,"Female",23
"2114",58,"Male",0
"2115",45,"Male",7
"2116",66,"Female",7
"2117",88,"Female",3
"2118",38,"Female",13
"2119",28,"Female",20
"2120",64,"Female",2
"2121",26,"Male",25
"2122",49,"Female",6
"2123",30,"Male",16
"2124",36,"Female",12
"2125",56,"Female",14
"2126",33,"Male",23
"2127",27,"Female",9
"2128",40,"Male",13
"2129",36,"Male",9
"2130",46,"Female",13
"2131",46,"Male",5
"2132",34,"Male",18
"2133",35,"Male",11
"2134",55,"Male",2
"2135",42,"Female",10
"2136",48,"Male",3
"2137",35,"Female",8
"2138",24,"Male",13
"2139",26,"Male",19
"2140",41,"Male",10
"2141",56,"Male",3
"2142",50,"Female",20
"2143",39,"Male",13
"2144",39,"Female",12
"2145",42,"Male",10
"2146",33,"Male",23
"2147",27,"Male",20
"2148",31,"Male",25
"2149",32,"Male",18
"2150",29,"Male",20
"2151",35,"Male",7
"2152",24,"Female",21
"2153",62,"Male",2
"2154",63,"Female",6
"2155",56,"Female",6
"2156",26,"Male",19
"2157",58,"Male",0
"2158",86,"Female",0
"2159",25,"Female",0
"2160",58,"Female",6
"2161",30,"Male",20
"2162",86,"Female",1
"2163",50,"Female",3
"2164",90,"Female",1
"2165",32,"Female",15
"2166",59,"Female",0
"2167",66,"Male",11
"2168",37,"Male",14
"2169",61,"Male",9
"2170",22,"Male",20
"2171",47,"Female",8
"2172",28,"Female",16
"2173",46,"Female",6
"2174",41,"Male",13
"2175",23,"Female",18
"2176",53,"Male",10
"2177",21,"Female",14
"2178",73,"Male",13
"2179",46,"Female",11
"2180",30,"Male",30
"2181",58,"Male",6
"2182",73,"Female",5
"2183",40,"Female",11
"2184",78,"Female",1
"2185",40,"Male",14
"2186",22,"Male",21
"2187",65,"Female",3
"2188",30,"Female",27
"2189",43,"Female",15
"2190",57,"Female",3
"2191",30,"Female",19
"2192",41,"Male",11
"2193",47,"Female",9
"2194",46,"Male",11
"2195",42,"Male",13
"2196",55,"Male",3
"2197",47,"Male",13
"2198",37,"Male",9
"2199",49,"Male",8
"2200",56,"Female",9
"2201",29,"Male",20
"2202",21,"Male",20
"2203",45,"Female",6
"2204",40,"Male",15
"2205",65,"Female",2
"2206",25,"Female",19
"2207",25,"Male",24
"2208",37,"Female",15
"2209",33,"Male",29
"2210",48,"Male",15
"2211",47,"Female",8
"2212",23,"Male",26
"2213",29,"Male",15
"2214",61,"Male",5
"2215",26,"Male",24
"2216",21,"Male",15
"2217",44,"Female",6
"2218",46,"Female",15
"2219",65,"Male",6
"2220",33,"Male",29
"2221",36,"Female",5
"2222",31,"Male",12
"2223",35,"Female",16
"2224",43,"Male",14
"2225",27,"Female",22
"2226",49,"Male",8
"2227",38,"Female",10
"2228",46,"Male",12
"2229",28,"Female",17
"2230",60,"Female",5
"2231",62,"Female",4
"2232",25,"Female",19
"2233",26,"Female",22
"2234",18,"Female",20
"2235",54,"Female",2
"2236",41,"Male",2
"2237",66,"Male",1
"2238",37,"Female",12
"2239",20,"Male",16
"2240",22,"Female",22
"2241",32,"Female",22
